time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,mode,reward,reason
131.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,3.0,70.0,70.0,46.12,46.1,442.9,47.0,103.76979770749877,0.0,6.1,この先制限速度なし,252m先に上り勾配9.2‰あり,前方443.3m先を0.0km/h,後続列車なし,5.0,47.0,未発車,55.0,37.0,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 37km/h を超える46.1km/h の力行を続け、かつ3秒未満の切替でノコギリ運転となったため減点し0.2とした。
171.79999999999967,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,1.5000000000000002,ブレーキ（減速）,1.6000000000000003,70.0,7.3,27.94,70.0,52.2,6.2,36.97761518230718,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.5m先を0.0km/h,後続列車なし,5.0,6.2,未発車,55.0,13.6,anti_mid_stop,0.0,CBTC信号速度7.3km/hを超えてブレーキせずに加速しており即時安全違反のためrewardは0.0とする。
161.69999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,力行（加速）,0.1,70.0,27.2,41.72,41.7,84.8,16.3,81.9529556433449,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方85.1m先を0.0km/h,後続列車なし,0.0,11.3,未発車,55.0,17.6,anti_mid_stop,0.9,先行列車が停車しているため駅間停車防止モードで、CBTC信号に従い減速ブレーキを適切に行い停止位置も許容範囲内である。
129.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,1.0,70.0,70.0,50.28,70.0,620.4,47.0,133.0906750247924,0.0,0.0,この先制限速度なし,30m先に上り勾配6.1‰あり,前方618.8m先を4.3km/h,後続列車なし,5.0,49.0,未発車,40.0,43.5,anti_mid_stop,0.9,先行列車が遅く塞いでいるため駅間停車防止モードで、現在速度はtarget_speed_no_stopを僅かに上回っており減速は適切で安全基準を満たす。
45.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,惰行,7.0,70.0,70.0,55.26,70.0,1803.4,57.0,164.87320217084647,0.0,-2.1,この先制限速度なし,13m先に下り勾配6.7‰あり,前方1070.1m先を62.9km/h,後続列車なし,0.0,128.0,未発車,55.0,54.9,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モードで、速度はtarget_speed_no_stop付近に保たれ加速は許容範囲内で安全かつ省エネと判断した。
101.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,22.0,70.0,70.0,62.74,70.0,1144.6,51.0,205.53563360172123,0.0,0.0,この先制限速度なし,154m先に上り勾配12.5‰あり,前方1020.8m先を34.1km/h,後続列車なし,0.0,72.0,未発車,40.0,60.5,anti_mid_stop,0.9,先行列車が塞いでいる駅間停車防止モードで、現在速度がtarget_speed_no_stop(60.5km/h)を僅か上回るだけでブレーキにより適切に調整しているため安全かつ効率的。
40.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,40.0,70.0,70.0,56.87,70.0,1777.9,45.0,186.16505544331773,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方783.0m先を62.9km/h,後続列車なし,10.0,113.0,未発車,55.0,52.7,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop上限以内で惰行しており、過加速や安全違反はなく評価が高い。
73.0,Train11,巡航フェーズ（駅間走行中）,惰行中,17.0,力行（加速）,6.0,70.0,70.0,53.86,70.0,1290.8,45.0,152.3768918134933,0.0,0.0,この先制限速度なし,300m先に上り勾配12.5‰あり,前方782.1m先を60.5km/h,後続列車なし,0.0,115.0,未発車,40.0,46.6,anti_mid_stop,0.8,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop(46.6km/h)を僅か上回っており、惰行で上限へ収束させているため適切な操作と判断し高評価とした。
143.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,10.0,力行（加速）,9.0,70.0,70.0,47.92,51.5,360.4,35.0,111.91865581648753,0.0,6.1,この先制限速度なし,170m先に上り勾配9.2‰あり,前方360.8m先を0.0km/h,後続列車なし,0.0,30.0,未発車,55.0,38.6,anti_mid_stop,0.2,先行が塞ぎ駅間停車防止モードで、速度がtarget_speed_no_stop上限を超え、減速フェーズでブレーキ未実施のため低評価とした。
135.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,9.0,70.0,70.0,51.05,53.2,470.4,43.0,126.79437422915173,0.0,6.1,この先制限速度なし,280m先に上り勾配9.2‰あり,前方470.7m先を0.0km/h,後続列車なし,0.0,38.0,未発車,55.0,43.7,anti_mid_stop,0.9,先行列車が停止している駅間停車防止モードで、target_speed_no_stop以下に自然減速しており過剰加速やノコギリ運転がなく安全・省エネと判断した。
126.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,7.0,70.0,70.0,65.15,65.2,642.9,52.0,221.24872542800864,0.0,0.0,この先制限速度なし,52m先に上り勾配6.1‰あり,前方643.3m先を0.0km/h,後続列車なし,10.0,12.0,未発車,70.0,65.2,anti_mid_stop,0.9,先行列車が停車中で駅間停車防止モード。target_speed_no_stopを維持し惰行しているため安全かつ省エネで評価は高い。
144.0,Train11,巡航フェーズ（駅間走行中）,惰行中,10.0,力行（加速）,3.0,70.0,70.0,53.07,70.0,459.3,34.0,136.86736415492913,0.0,6.1,この先制限速度なし,269m先に上り勾配9.2‰あり,前方459.6m先を0.0km/h,後続列車なし,5.0,34.0,未発車,40.0,45.1,anti_mid_stop,0.2,先行列車が塞いでいるためtarget_speed_no_stop(45.1km/h)を超える53.1km/hで惰行し、間隔も縮まっている点が重大な減点要因。
53.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,22.0,70.0,70.0,51.09,70.0,1691.6,30.0,150.85598160696145,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方661.6m先を63.3km/h,後続列車なし,10.0,115.0,未発車,40.0,47.8,anti_mid_stop,0.8,先行列車が塞いで駅間停車防止モード。現在速度はtarget_speed_no_stopの許容範囲内で惰行し安全・CBTC順守だが、required_speed未達で遅延リスクあり。
67.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,14.0,70.0,70.0,64.16,70.0,1325.3,81.0,214.72835320871647,0.0,0.0,この先制限速度なし,335m先に上り勾配12.5‰あり,前方1160.6m先を39.5km/h,後続列車なし,0.0,91.0,未発車,70.0,57.6,anti_mid_stop,0.1,先行列車が塞いでいるため駅間停車防止モード。現在速度がtarget_speed_no_stop 57.6km/hを6.6km/h上回り過剰加速となり、間隔が縮小しエネルギー効率も低下しているため0.1とした。
173.1999999999992,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,力行（加速）,0.1,70.0,0.0,6.91,6.9,4.9,4.8,2.276537605408175,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方5.3m先を0.0km/h,後続列車なし,5.0,4.8,未発車,55.0,3.9,normal,0.0,先行列車が5.3m先で0km/hと衝突距離が40m未満のため安全違反とみなされ、即座にrewardは0.0とする。
174.79999999999973,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,惰行,0.1,70.0,0.0,31.93,70.0,41.5,3.2,48.21572293207052,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方41.9m先を0.0km/h,後続列車なし,5.0,3.2,未発車,40.0,12.3,anti_mid_stop,0.0,delta_stop が -6.72 m でブレーキ中でもオーバーランが確実と判断され、即reward0.0ルールが適用されたため。
166.59999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.6999999999999975,ブレーキ（減速）,6.0,70.0,30.7,31.7,70.0,94.3,11.4,47.52813747360709,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方94.7m先を0.0km/h,後続列車なし,5.0,11.4,未発車,55.0,18.9,anti_mid_stop,0.0,CBTC信号速度30.7km/hをブレーキせず31.7km/hで走行し信号超過となり、即時0点ルールが適用されたため。
63.0,Train11,巡航フェーズ（駅間走行中）,惰行中,7.0,力行（加速）,6.0,70.0,70.0,55.79,70.0,1443.1,43.0,163.28953488541836,0.0,0.0,この先制限速度なし,453m先に上り勾配12.5‰あり,前方762.4m先を63.0km/h,後続列車なし,0.0,125.0,未発車,40.0,49.2,anti_mid_stop,0.8,先行列車が塞いでいるため駅間停車防止モードで、速度がtarget_speed_no_stop上限5km/hをわずかに超えて過剰加速とみなされ減点した。
186.89999999999932,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.2,惰行,0.1,70.0,0.0,11.66,70.0,8.4,0.0,6.474399496575534,9.0,9.2,この先制限速度なし,この先目立った勾配なし,前方8.8m先を0.0km/h,後続列車なし,0.0,1.1,未発車,40.0,5.0,anti_mid_stop,0.8,ブレーキでCBTC 0km/hに従い減速中。低速域でΔstop 1.93mのややずれは許容範囲内で、他に安全違反はなし。
93.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,惰行,33.0,70.0,70.0,52.9,70.0,1000.8,51.0,147.08290455573342,0.0,0.0,この先制限速度なし,10m先に上り勾配12.5‰あり,前方790.8m先を42.9km/h,後続列車なし,0.0,95.0,未発車,40.0,41.8,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop(41.8km/h) を5km/h 超えて加速しており過加速と判断したため減点した。
48.0,Train11,巡航フェーズ（駅間走行中）,惰行中,8.0,力行（加速）,7.0,70.0,70.0,52.96,70.0,1674.5,58.0,161.89396445502146,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方993.7m先を63.0km/h,後続列車なし,0.0,125.0,未発車,55.0,42.0,anti_mid_stop,0.3,先行列車が塞いで駅間停車防止モード。現在速度が target_speed_no_stop を5km/h超えて過剰加速とみなされ減点。
125.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,ブレーキ（減速）,1.0,70.0,70.0,52.46,70.0,748.6,46.0,144.68636792935717,0.0,0.0,この先制限速度なし,158m先に上り勾配6.1‰あり,前方739.3m先を9.4km/h,後続列車なし,5.0,53.0,未発車,40.0,49.5,anti_mid_stop,0.0,ノコギリ運転と判定され、prev_notch_durationが2秒未満のためreward上限が0.0となり、即時0点になる。
40.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,惰行,6.0,70.0,70.0,51.65,70.0,1790.0,40.0,144.37521122253193,0.0,-2.1,この先制限速度なし,0m先に下り勾配6.7‰あり,前方707.3m先を63.2km/h,後続列車なし,0.0,148.0,未発車,40.0,47.9,anti_mid_stop,0.3,先行列車が塞いで駅間停車防止モード。現在速度がtarget_speed_no_stopを超えて加速し、ノコギリ運転かつエネルギー無駄と判断し0.3とした。
63.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,14.0,70.0,70.0,65.07,70.0,1397.1,81.0,220.71843862191125,0.0,0.0,この先制限速度なし,407m先に上り勾配12.5‰あり,前方1187.1m先を42.9km/h,後続列車なし,0.0,95.0,未発車,70.0,58.1,anti_mid_stop,0.8,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stopを超える速度はあるが、惰行に切替えて減速しようとしているためやや減点し0.8とした。
161.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,4.0,惰行,5.0,70.0,61.1,46.47,70.0,230.0,17.0,105.33098854325226,0.0,6.1,この先制限速度なし,40m先に上り勾配9.2‰あり,前方230.4m先を0.0km/h,後続列車なし,5.0,17.0,未発車,40.0,35.2,anti_mid_stop,0.2,先行列車が停車しているため駅間停車防止モードで、現在速度が target_speed_no_stop+5km/h を超えて力行し、過加速とノコギリ運転が判定された。
69.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,惰行,8.0,70.0,70.0,59.91,70.0,1324.2,57.0,187.77997483811865,0.0,0.0,この先制限速度なし,334m先に上り勾配12.5‰あり,前方914.2m先を58.0km/h,後続列車なし,5.0,109.0,未発車,55.0,49.9,anti_mid_stop,0.2,先行が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop を10km/h上回り過剰加速となり機外停車リスクがあるため減点し、reward 0.2とした。
172.39999999999935,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.8999999999999999,惰行,0.1,70.0,0.0,12.37,12.4,4.0,5.6,7.285483581302119,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方4.5m先を1.1km/h,後続列車なし,0.0,0.6,未発車,55.0,3.5,anti_mid_stop,0.2,先行列車が極めて接近し、delta_stopが-3.29mで低速域のオーバーランリスクがあるため減点し、全体評価は0.2とした。
93.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,惰行,6.0,70.0,70.0,66.4,66.4,1138.3,82.0,229.61160808942486,0.0,0.0,この先制限速度なし,148m先に上り勾配12.5‰あり,前方1135.3m先を5.6km/h,後続列車なし,0.0,50.0,未発車,70.0,66.4,normal,0.3,巡航フェーズでrequired_speedと同等の速度にも関わらず力行を続け、前後のノッチ保持時間が7秒未満で反転しているためノコギリ運転と判定され、上限0.5以下に抑えられた。
84.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,惰行,3.0,70.0,70.0,53.94,70.0,1216.7,66.0,152.8220859179401,0.0,0.0,この先制限速度なし,226m先に上り勾配12.5‰あり,前方1073.1m先を36.8km/h,後続列車なし,0.0,89.0,未発車,55.0,53.7,anti_mid_stop,0.2,先行列車が塞いでいるため駅間停車防止モードで、target_speed_no_stopを超えない加速は許容だが、惰行→力行の不合理なノコギリ運転により評価上限が0.3に抑えられた。
74.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,16.0,70.0,70.0,65.67,70.0,1344.5,39.0,224.7100821116494,0.0,0.0,この先制限速度なし,354m先に上り勾配12.5‰あり,前方767.6m先を61.5km/h,後続列車なし,5.0,89.0,未発車,40.0,59.5,anti_mid_stop,0.8,駅間停車防止モードで target_speed_no_stop の上限 (+5km/h) を超える速度で惰行しており、過剰加速に近い状態のため減点し0.8とした。
125.0,Train11,巡航フェーズ（駅間走行中）,惰行中,18.0,力行（加速）,12.0,70.0,70.0,57.08,57.1,494.4,46.0,157.95256586700904,0.0,6.1,この先制限速度なし,304m先に上り勾配9.2‰あり,前方485.2m先を9.4km/h,後続列車なし,5.0,38.0,未発車,40.0,46.1,anti_mid_stop,0.8,先行列車が遅く塞いでいるため駅間停車防止モードで、target_speed_no_stop以下に減速すべきだが、加速せず惰行しているため安全は保たれ、間隔がやや短い点を除き評価は高い。
80.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,20.0,惰行,2.0,70.0,70.0,57.28,70.0,1207.0,41.0,171.9593654391908,0.0,0.0,この先制限速度なし,217m先に上り勾配12.5‰あり,前方731.6m先を59.7km/h,後続列車なし,5.0,83.0,未発車,40.0,56.2,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。現在速度はtarget_speed_no_stop＋5km/h以内で加速は許容範囲、制限・CBTC遵守、ノコギリ運転なし、停車位置も確保できるため高評価。
89.0,Train11,巡航フェーズ（駅間走行中）,惰行中,11.0,力行（加速）,6.0,70.0,70.0,58.41,70.0,1124.0,37.0,178.67610869208048,0.0,0.0,この先制限速度なし,134m先に上り勾配12.5‰あり,前方714.0m先を58.0km/h,後続列車なし,10.0,79.0,未発車,40.0,54.7,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モードと判定し、現在速度はtarget_speed_no_stop上限＋5km/h以内で惰行して安全かつ省エネであるため高評価。
49.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,13.0,惰行,6.0,70.0,70.0,51.16,70.0,1706.9,52.0,151.26247922248308,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方956.1m先を63.1km/h,後続列車なし,5.0,114.0,未発車,55.0,48.3,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度は target_speed_no_stop の＋5km/h 以内で加速しており、制限速度・CBTC を遵守、ノコギリ運転もなく間隔も適切なので高評価。
172.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,17.0,ブレーキ（減速）,6.0,70.0,70.0,49.22,70.0,342.3,6.0,117.98857507264566,0.0,6.1,この先制限速度なし,152m先に上り勾配9.2‰あり,前方342.7m先を0.0km/h,後続列車なし,5.0,21.0,未発車,40.0,46.0,anti_mid_stop,0.3,先行列車が塞いで駅間停車防止モードであり、target_speed_no_stop(46km/h) を超えて加速しているため機外停車リスクがあり減点した。
177.9999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,力行（加速）,0.1,70.0,0.0,27.49,70.0,24.1,0.0,35.80229469702352,0.1,9.2,この先制限速度なし,この先目立った勾配なし,前方24.9m先を2.8km/h,後続列車なし,5.0,0.0,未発車,40.0,70.0,normal,0.0,delta_stopが‑11.7mで高速走行中にブレーキしても停止位置が大幅に手前になるためオーバーランが確実と判断し、即0点とする。
56.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,ブレーキ（減速）,6.0,70.0,70.0,48.64,70.0,1785.5,54.0,136.95795065514423,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方1157.0m先を62.3km/h,後続列車なし,5.0,122.0,未発車,55.0,47.3,anti_mid_stop,0.9,先行列車が塞いでいる駅間停車防止モードで、現在速度はtarget_speed_no_stop＋5km/h以内の加速で安全基準・CBTC遵守・ノコギリ運転なしと判断し高評価とした。
86.0,Train11,巡航フェーズ（駅間走行中）,惰行中,8.0,力行（加速）,6.0,70.0,70.0,59.03,70.0,1172.9,36.0,182.4131151846529,0.0,0.0,この先制限速度なし,182m先に上り勾配12.5‰あり,前方714.1m先を59.3km/h,後続列車なし,10.0,82.0,未発車,40.0,55.0,anti_mid_stop,1.0,先行列車が塞いでいる駅間停車防止モードで、現在速度はtarget_speed_no_stop＋5km/h以内の惰行であり、制限速度・CBTC遵守、ノコギリ運転なし、他項目に問題がないため高評価。
152.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,6.0,70.0,70.0,55.71,70.0,608.6,26.0,162.83006789106153,0.0,0.0,この先制限速度なし,18m先に上り勾配6.1‰あり,前方609.0m先を0.0km/h,後続列車なし,5.0,41.0,未発車,40.0,50.0,anti_mid_stop,0.8,先行列車が塞いでいる駅間停車防止モードで、現在速度はtarget_speed_no_stop付近で惰行中。制限速度・CBTC遵守、ノコギリ運転なし、間隔・定時性に問題なく高評価とした。
171.2999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.700000000000002,力行（加速）,0.1,70.0,0.0,11.66,11.7,9.8,6.7,6.474399496575534,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方10.1m先を0.0km/h,後続列車なし,5.0,6.7,未発車,55.0,5.4,anti_mid_stop,0.0,先行列車が10.1m先で停止しており距離が40m未満のため衝突リスクと判定され、即reward0.0ルールが適用された。
44.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,7.0,70.0,70.0,52.76,70.0,1733.2,57.0,160.69573367968408,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方982.3m先を63.1km/h,後続列車なし,0.0,129.0,未発車,55.0,41.4,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。現在速度はtarget_speed_no_stopを上回っているが惰行で減速に向かうため適切で、他項目に安全・間隔・信号違反はなく高評価とした。
50.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,13.0,70.0,70.0,52.14,70.0,1692.6,52.0,157.0081240231995,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方959.2m先を62.9km/h,後続列車なし,5.0,113.0,未発車,55.0,48.6,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードで、現在速度はtarget_speed_no_stop上限内で減速は適切と判断し高評価とした。
42.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,40.0,70.0,70.0,56.94,70.0,1746.3,35.0,186.61416304650905,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方611.0m先を63.1km/h,後続列車なし,5.0,121.0,未発車,40.0,46.7,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop 46.7km/h を約10km/h 超えており過加速と判断し減点した。
149.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,6.0,70.0,70.0,56.31,70.0,655.3,29.0,166.291058920527,0.0,0.0,この先制限速度なし,65m先に上り勾配6.1‰あり,前方655.7m先を0.0km/h,後続列車なし,5.0,44.0,未発車,40.0,50.7,anti_mid_stop,0.4,先行列車が停車中で駅間停車防止モード。target_speed_no_stop超過の力行はなく惰行は許容範囲だが、短時間の力行→惰行が合理的理由なく行われノコギリ運転と判定し上限0.5に抑え、rewardは0.4とした。
40.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,37.0,70.0,70.0,54.29,70.0,1779.0,50.0,169.96961740625002,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方871.1m先を62.7km/h,後続列車なし,5.0,138.0,未発車,55.0,39.0,anti_mid_stop,0.3,先行列車が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop の許容上限 (+5km/h) を超えているため過剰速度と判断し減点した。
138.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,惰行,6.0,70.0,70.0,65.91,65.9,507.5,40.0,209.40831997053914,0.0,6.1,この先制限速度なし,317m先に上り勾配9.2‰あり,前方507.9m先を0.0km/h,後続列車なし,10.0,15.0,未発車,55.0,65.9,normal,0.3,安全は確保されているが、required_speedと同等の速度で力行は不要で、ノコギリ運転と判定され評価上限が低くなるため0.3とした。
117.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,45.0,ブレーキ（減速）,6.0,70.0,70.0,61.2,70.0,1176.8,46.0,195.7798770618349,0.0,0.0,この先制限速度なし,186m先に上り勾配12.5‰あり,前方1135.2m先を19.7km/h,後続列車なし,5.0,76.0,未発車,40.0,59.3,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。現在速度はtarget_speed_no_stop上限＋5km/h以内で加速・維持しており安全・適切な運転と判断。
118.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,3.0,70.0,70.0,40.75,70.0,665.4,51.0,87.89977937884089,0.0,0.0,この先制限速度なし,75m先に上り勾配6.1‰あり,前方650.3m先を12.0km/h,後続列車なし,0.0,70.0,未発車,40.0,34.8,anti_mid_stop,0.2,先行列車が塞いでいるため駅間停車防止モード。現在速度が target_speed_no_stop を5km/h 超えて過剰加速と判定し、力行→惰行の短時間切替が合理的理由なくノコギリ運転とみなされたためreward上限0.3に抑えられた。
170.79999999999973,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.5,ブレーキ（減速）,1.6000000000000003,70.0,14.6,26.56,70.0,59.7,7.2,33.432673541805315,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方60.1m先を0.0km/h,後続列車なし,5.0,7.2,未発車,55.0,14.6,anti_mid_stop,0.0,CBTC信号速度14.6km/hを超えて26.6km/hで加速し、ブレーキをかけていないため即時安全違反と判定し0.0とした。
162.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,ブレーキ（減速）,6.0,70.0,42.9,33.81,70.0,136.2,16.0,54.01774105703624,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方136.5m先を0.0km/h,後続列車なし,5.0,16.0,未発車,55.0,23.0,anti_mid_stop,0.3,先行列車が塞ぎ駅間停車防止モードで、現在速度がtarget_speed_no_stop上限を超えており、短時間のブレーキ→惰行切替に合理的理由がなくノコギリ運転と判定されたため減点し、上限0.3のrewardとした。
72.0,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,10.0,70.0,70.0,57.33,70.0,1301.4,39.0,172.25398762228272,0.0,0.0,この先制限速度なし,311m先に上り勾配12.5‰あり,前方690.1m先を62.1km/h,後続列車なし,5.0,106.0,未発車,40.0,50.2,anti_mid_stop,0.4,先行列車が塞いでいるため駅間停車防止モード。現在速度がtarget_speed_no_stop＋5km/hを超えており過剰加速と判断し減点。速度抑制が必要。
115.0,Train11,巡航フェーズ（駅間走行中）,惰行中,8.0,力行（加速）,12.0,70.0,70.0,60.42,70.0,658.3,46.0,190.92391840193065,0.0,0.0,この先制限速度なし,68m先に上り勾配6.1‰あり,前方605.0m先を22.3km/h,後続列車なし,5.0,48.0,未発車,40.0,46.9,anti_mid_stop,0.3,駅間停車防止モードでtarget_speed_no_stopを大幅に超えて走行しており機外停車リスクがあるため減点し、rewardは0.3とした。
82.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,惰行,2.0,70.0,70.0,58.54,70.0,1174.8,42.0,179.456642926629,0.0,0.0,この先制限速度なし,184m先に上り勾配12.5‰あり,前方732.4m先を58.9km/h,後続列車なし,5.0,81.0,未発車,40.0,56.0,anti_mid_stop,0.9,先行列車が塞ぎ駅間停車防止モードで、速度がtarget_speed_no_stop上限以内で加速しており安全・信号順守であるため高評価。
45.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,40.0,70.0,70.0,57.05,70.0,1698.8,76.0,187.3209350161878,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方1223.4m先を59.7km/h,後続列車なし,0.0,113.0,未発車,70.0,48.3,anti_mid_stop,0.7,先行列車が塞いでいるため駅間停車防止モード。現在はtarget_speed_no_stopを超えているが惰行で減速しようとしており安全は確保。速度がrequired_speed未達で遅延リスクがあるため評価をやや減点。
108.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,ブレーキ（減速）,6.0,70.0,70.0,56.15,70.0,1006.2,46.0,165.36474729937697,0.0,0.0,この先制限速度なし,16m先に上り勾配12.5‰あり,前方900.6m先を31.5km/h,後続列車なし,5.0,70.0,未発車,40.0,53.9,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モードで、速度はtarget_speed_no_stopをわずか上回る程度で安全に加速しており、速度・信号違反やノコギリ運転はなく、停止位置も十分確保できる。
74.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,6.0,70.0,70.0,67.92,70.0,1183.2,59.0,239.97554976935857,0.0,0.0,この先制限速度なし,193m先に上り勾配12.5‰あり,前方851.8m先を54.2km/h,後続列車なし,5.0,74.0,未発車,55.0,60.2,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在はtarget_speed_no_stopを超えているが、惰行で速度を落とす適切な操作であり安全・定時・省エネ上問題なし。
47.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,惰行,1.0,70.0,70.0,61.94,70.0,1667.8,51.0,220.00565218383966,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方881.9m先を62.8km/h,後続列車なし,5.0,101.0,未発車,55.0,56.2,anti_mid_stop,0.5,先行列車が塞いでいるため駅間停車防止モードで、現在速度が target_speed_no_stop＋5km/h を僅かに超えており過剰加速と判断し減点した。
